iso3,year,population,scenario
TUN,2025,11674727.990851369,SSP4
TUN,2030,11862627.052932322,SSP4
TUN,2035,11962500.437719654,SSP4
TUN,2040,11988695.507404886,SSP4
TUN,2045,11942930.3623745,SSP4
TUN,2050,11816812.042193068,SSP4
TUN,2055,11606757.852640549,SSP4
TUN,2060,11310256.05314119,SSP4
TUN,2065,10935034.064611213,SSP4
TUN,2070,10500756.840379583,SSP4
TUN,2075,10032717.777571248,SSP4
TUN,2080,9553423.83112902,SSP4
TUN,2085,9079794.500024265,SSP4
TUN,2090,8622251.670471134,SSP4
TUN,2095,8180379.239898246,SSP4
TUN,2100,7747844.460230915,SSP4
TUR,2010,72752325,SSP4
TUR,2015,77014817.66108161,SSP4
TUR,2020,80941329.07278848,SSP4
TUR,2025,84300990.58442126,SSP4
TUR,2030,86944613.70711046,SSP4
TUR,2035,89041712.13925819,SSP4
TUR,2040,90576314.31000237,SSP4
TUR,2045,91519073.42436521,SSP4
TUR,2050,91828920.74947111,SSP4
TUR,2055,91564686.38653122,SSP4
TUR,2060,90760316.84106347,SSP4
TUR,2065,89485082.47300766,SSP4
TUR,2070,87802437.91445798,SSP4
TUR,2075,85787307.07785088,SSP4
TUR,2080,83513782.63911462,SSP4
TUR,2085,81072025.44714597,SSP4
TUR,2090,78515727.84411705,SSP4
TUR,2095,75878828.95900524,SSP4
TUR,2100,73171625.59998505,SSP4
TZA,2010,44841226,SSP4
TZA,2015,51801907.80540627,SSP4
TZA,2020,59740152.78020392,SSP4
TZA,2025,68425932.76723237,SSP4
TZA,2030,77895859.1439128,SSP4
TZA,2035,87704966.02037722,SSP4
TZA,2040,97930586.14523183,SSP4
TZA,2045,108421899.57042497,SSP4
TZA,2050,119048184.44750996,SSP4
TZA,2055,129384388.72121696,SSP4
TZA,2060,139487000.78580698,SSP4
TZA,2065,149322119.30644697,SSP4
TZA,2070,159138729.34552664,SSP4
TZA,2075,168721590.07045612,SSP4
TZA,2080,178184827.20298427,SSP4
TZA,2085,187544805.01133394,SSP4
TZA,2090,196552727.21808374,SSP4
TZA,2095,205315766.49866325,SSP4
TZA,2100,213740138.7596723,SSP4
UGA,2010,33424683,SSP4
UGA,2015,39622998.715237014,SSP4
UGA,2020,46955976.10814421,SSP4
UGA,2025,55331014.331657015,SSP4
UGA,2030,64931505.03122982,SSP4
UGA,2035,75418999.70891728,SSP4
UGA,2040,86874363.2848419,SSP4
UGA,2045,99213251.01639645,SSP4
UGA,2050,112336666.72305161,SSP4
UGA,2055,125619703.74407616,SSP4
UGA,2060,138916283.26939967,SSP4
UGA,2065,152231643.29672483,SSP4
UGA,2070,165567928.467038,SSP4
UGA,2075,178796554.15851018,SSP4
UGA,2080,192008265.25839514,SSP4
UGA,2085,204758905.55623215,SSP4
UGA,2090,216987180.96962717,SSP4
UGA,2095,228991354.4540526,SSP4
UGA,2100,240322327.87780315,SSP4
UKR,2010,45448329.00000001,SSP4
UKR,2015,44020651.99387885,SSP4
UKR,2020,42658087.98718561,SSP4
UKR,2025,41415029.54799296,SSP4
UKR,2030,40235280.86326595,SSP4
UKR,2035,39173742.063558266,SSP4
UKR,2040,38194150.277093135,SSP4
UKR,2045,37219797.10868001,SSP4
UKR,2050,36216420.52450534,SSP4
UKR,2055,35214987.17418315,SSP4
UKR,2060,34230479.34741335,SSP4
UKR,2065,33136463.385941334,SSP4
UKR,2070,31951886.459272116,SSP4
UKR,2075,30683950.229421776,SSP4
UKR,2080,29353320.54604792,SSP4
UKR,2085,27990519.441205062,SSP4
UKR,2090,26616832.47802195,SSP4
UKR,2095,25232054.207148407,SSP4
UKR,2100,23822607.511223145,SSP4
URY,2010,3368785.9999999995,SSP4
URY,2015,3391159.6290677446,SSP4
URY,2020,3398436.0024647587,SSP4
URY,2025,3388810.5205815006,SSP4
URY,2030,3359406.1475141915,SSP4
URY,2035,3314753.973455905,SSP4
URY,2040,3253945.2352287536,SSP4
URY,2045,3177206.235382056,SSP4
URY,2050,3085776.3745729737,SSP4
URY,2055,2983978.434432963,SSP4
URY,2060,2873992.4988709497,SSP4
URY,2065,2760469.1857113764,SSP4
URY,2070,2644433.3946809173,SSP4
URY,2075,2526559.4636427825,SSP4
URY,2080,2408078.846181426,SSP4
URY,2085,2289553.11760103,SSP4
URY,2090,2171640.915281336,SSP4
URY,2095,2055500.0068902762,SSP4
URY,2100,1942467.1723255622,SSP4
USA,2010,310383948,SSP4
USA,2015,322095136.72324353,SSP4
USA,2020,333634030.7699858,SSP4
USA,2025,344460729.65753764,SSP4
USA,2030,353765366.51356405,SSP4
USA,2035,362096493.98296493,SSP4
USA,2040,369195741.0067471,SSP4
USA,2045,374818216.6351734,SSP4
USA,2050,379153811.7996494,SSP4
USA,2055,382871870.38238937,SSP4
USA,2060,386150325.952906,SSP4
USA,2065,388516153.393596,SSP4
USA,2070,389652953.6456296,SSP4
USA,2075,389259321.1365022,SSP4
USA,2080,387128611.9120671,SSP4
USA,2085,383351432.16882634,SSP4
USA,2090,378219144.41410416,SSP4
USA,2095,371959179.7994426,SSP4
USA,2100,364583650.4771222,SSP4
UZB,2010,27444702,SSP4
UZB,2015,28690268.60255527,SSP4
UZB,2020,29730435.638345767,SSP4
UZB,2025,30456473.629177142,SSP4
UZB,2030,30840197.07055373,SSP4
UZB,2035,30983111.9234569,SSP4
UZB,2040,30924564.38243236,SSP4
UZB,2045,30659244.658313945,SSP4
UZB,2050,30169296.52695479,SSP4
UZB,2055,29484278.572451815,SSP4
UZB,2060,28622779.08538939,SSP4
UZB,2065,27659460.235718656,SSP4
UZB,2070,26613691.054024745,SSP4
UZB,2075,25500295.599164113,SSP4
UZB,2080,24335719.146164574,SSP4
UZB,2085,23149809.590077445,SSP4
UZB,2090,21974158.305093743,SSP4
UZB,2095,20830821.91589499,SSP4
UZB,2100,19729342.58603565,SSP4
VCT,2010,109333.00000000001,SSP4
VCT,2015,109405.11099961124,SSP4
VCT,2020,109354.7409803502,SSP4
VCT,2025,108718.3288091178,SSP4
VCT,2030,107361.87665530275,SSP4
VCT,2035,105509.64317187764,SSP4
VCT,2040,103183.23558296778,SSP4
VCT,2045,100383.56036187285,SSP4
VCT,2050,97164.88358087794,SSP4
VCT,2055,93687.0577303841,SSP4
VCT,2060,90034.7470158041,SSP4
VCT,2065,86300.46953245149,SSP4
VCT,2070,82506.40981852578,SSP4
VCT,2075,78688.35536323227,SSP4
VCT,2080,74914.02982559167,SSP4
VCT,2085,71225.13776267052,SSP4
VCT,2090,67645.36500584727,SSP4
VCT,2095,64190.04766020471,SSP4
VCT,2100,60881.08666829298,SSP4
VEN,2010,28979857.000000004,SSP4
VEN,2015,31097271.35474167,SSP4
VEN,2020,33062767.786798105,SSP4
VEN,2025,34768950.74609333,SSP4
VEN,2030,36153790.91321643,SSP4
VEN,2035,37275565.530688114,SSP4
VEN,2040,38113340.32645717,SSP4
VEN,2045,38659428.646915615,SSP4
VEN,2050,38912115.754443996,SSP4
VEN,2055,38904212.30060438,SSP4
VEN,2060,38649822.831955776,SSP4
VEN,2065,38147822.101250924,SSP4
VEN,2070,37412468.60055791,SSP4
VEN,2075,36467633.46105531,SSP4
VEN,2080,35346600.724521324,SSP4
VEN,2085,34083795.04083894,SSP4
VEN,2090,32714461.777928848,SSP4
VEN,2095,31266356.405203197,SSP4
VEN,2100,29765389.863429327,SSP4
VIR,2010,109055.99999999999,SSP4
VIR,2015,111301.36088586997,SSP4
VIR,2020,113337.90686029056,SSP4
VIR,2025,114871.62043027293,SSP4
VIR,2030,115426.8635669191,SSP4
VIR,2035,115037.61395089372,SSP4
VIR,2040,113835.95536988,SSP4
VIR,2045,112069.46422809844,SSP4
VIR,2050,110004.12197702384,SSP4
VIR,2055,107850.82309766166,SSP4
VIR,2060,105604.03891275692,SSP4
VIR,2065,103228.30132798912,SSP4
VIR,2070,100682.50225853908,SSP4
VIR,2075,97910.70333689133,SSP4
VIR,2080,94819.90883132788,SSP4
VIR,2085,91372.51648872506,SSP4
VIR,2090,87617.83685839779,SSP4
VIR,2095,83631.6290268266,SSP4
VIR,2100,79403.8912947525,SSP4
VNM,2010,87848444.99437743,SSP4
VNM,2015,92009741.8339648,SSP4
VNM,2020,95447474.66986124,SSP4
VNM,2025,97826448.26768228,SSP4
VNM,2030,99169102.76529455,SSP4
VNM,2035,99795985.54217334,SSP4
VNM,2040,99688770.16093591,SSP4
VNM,2045,98745433.64203338,SSP4
VNM,2050,96940217.99969515,SSP4
VNM,2055,94402182.39213105,SSP4
VNM,2060,91283451.56804684,SSP4
VNM,2065,87720628.40242293,SSP4
VNM,2070,83797532.07708625,SSP4
VNM,2075,79564995.78106824,SSP4
VNM,2080,75101879.27857073,SSP4
VNM,2085,70555219.4032146,SSP4
VNM,2090,66098734.08513712,SSP4
VNM,2095,61845571.780742325,SSP4
VNM,2100,57820912.0534187,SSP4
VUT,2010,239650.99999113198,SSP4
VUT,2015,268540.7504056005,SSP4
VUT,2020,299733.94825570163,SSP4
VUT,2025,332367.7078860453,SSP4
VUT,2030,365908.97275411175,SSP4
VUT,2035,398754.3050438932,SSP4
VUT,2040,430757.50064268993,SSP4
VUT,2045,462043.4157624155,SSP4
VUT,2050,492875.27765427605,SSP4
VUT,2055,522435.7545204532,SSP4
VUT,2060,550509.6776792271,SSP4
VUT,2065,576687.2557309779,SSP4
VUT,2070,600980.3959425545,SSP4
VUT,2075,623548.5129643134,SSP4
VUT,2080,644370.6957993794,SSP4
VUT,2085,663559.3111828322,SSP4
VUT,2090,681121.6644482809,SSP4
VUT,2095,697253.9862826713,SSP4
VUT,2100,711905.9129921946,SSP4
WSM,2010,183081.00000000003,SSP4
WSM,2015,185554.85252273438,SSP4
WSM,2020,189528.46254042975,SSP4
WSM,2025,193204.67876269034,SSP4
WSM,2030,196226.31008106546,SSP4
WSM,2035,197707.81365524753,SSP4
WSM,2040,197773.60794600722,SSP4
WSM,2045,196748.11824988856,SSP4
WSM,2050,195100.75725279964,SSP4
WSM,2055,193064.06177500408,SSP4
WSM,2060,190751.84148390777,SSP4
WSM,2065,189669.4434343597,SSP4
WSM,2070,189654.55436572144,SSP4
WSM,2075,190587.98882499308,SSP4
WSM,2080,192465.1681287736,SSP4
WSM,2085,195334.7809351267,SSP4
WSM,2090,199264.19599398907,SSP4
WSM,2095,204276.29706182197,SSP4
WSM,2100,210371.50212428442,SSP4
YEM,2010,24052514.000000004,SSP4
YEM,2015,28063320.786081593,SSP4
YEM,2020,32801970.35500498,SSP4
YEM,2025,38080992.068575256,SSP4
YEM,2030,43704645.24440546,SSP4
YEM,2035,49484118.53575228,SSP4
YEM,2040,55594585.13439164,SSP4
YEM,2045,62064900.35955343,SSP4
YEM,2050,68780165.8619039,SSP4
YEM,2055,75500045.03836516,SSP4
YEM,2060,82096064.72853597,SSP4
YEM,2065,88545759.42486627,SSP4
YEM,2070,95004347.10967287,SSP4
YEM,2075,101439692.51656537,SSP4
YEM,2080,107820677.35741186,SSP4
YEM,2085,114120184.27352755,SSP4
YEM,2090,120204265.22993773,SSP4
YEM,2095,126027237.18224773,SSP4
YEM,2100,131700353.75585334,SSP4
ZAF,2010,50132816.99999999,SSP4
ZAF,2015,52243841.25351544,SSP4
ZAF,2020,54132251.853926934,SSP4
ZAF,2025,55520991.522966534,SSP4
ZAF,2030,56455409.45611666,SSP4
ZAF,2035,56948900.93129702,SSP4
ZAF,2040,57070108.34285979,SSP4
ZAF,2045,56823123.7498189,SSP4
ZAF,2050,56247821.01857338,SSP4
ZAF,2055,55434128.83079384,SSP4
ZAF,2060,54441494.394776404,SSP4
ZAF,2065,53138852.21619317,SSP4
ZAF,2070,51562395.546706036,SSP4
ZAF,2075,49739720.13962015,SSP4
ZAF,2080,47738465.11777794,SSP4
ZAF,2085,45619102.55961613,SSP4
ZAF,2090,43404504.06152733,SSP4
ZAF,2095,41115148.56744942,SSP4
ZAF,2100,38772209.391584136,SSP4
ZMB,2010,13088570,SSP4
ZMB,2015,15217339.278169367,SSP4
ZMB,2020,17776106.52418847,SSP4
ZMB,2025,20521614.999658495,SSP4
ZMB,2030,23548397.51058801,SSP4
ZMB,2035,26783839.087173708,SSP4
ZMB,2040,30201228.145991158,SSP4
ZMB,2045,33677603.29637671,SSP4
ZMB,2050,37277784.28595803,SSP4
ZMB,2055,40777415.112945855,SSP4
ZMB,2060,44179397.813879564,SSP4
ZMB,2065,47600815.47359064,SSP4
ZMB,2070,51012306.47208036,SSP4
ZMB,2075,54376557.87835704,SSP4
ZMB,2080,57746853.998384826,SSP4
ZMB,2085,60968762.025569335,SSP4
ZMB,2090,64129595.71964852,SSP4
ZMB,2095,67208897.31622395,SSP4
ZMB,2100,70147344.90413897,SSP4
ZWE,2010,12571454.000000004,SSP4
ZWE,2015,12768054.504441328,SSP4
ZWE,2020,13118485.918222507,SSP4
ZWE,2025,13394499.028587354,SSP4
ZWE,2030,13597992.056529302,SSP4
ZWE,2035,13720701.955383155,SSP4
ZWE,2040,13823918.573413232,SSP4
ZWE,2045,13937252.501326906,SSP4
ZWE,2050,14061702.302412614,SSP4
ZWE,2055,14157669.97021882,SSP4
ZWE,2060,14195848.298369303,SSP4
ZWE,2065,14277191.532999942,SSP4
ZWE,2070,14397089.892198982,SSP4
ZWE,2075,14562618.323122306,SSP4
ZWE,2080,14750276.83437496,SSP4
ZWE,2085,14974870.9415761,SSP4
ZWE,2090,15215259.740140608,SSP4
ZWE,2095,15483457.192376299,SSP4
ZWE,2100,15774334.191684932,SSP4
ABW,2010,107488.000003769,SSP5
ABW,2015,119044.69051998432,SSP5
ABW,2020,127417.63806041708,SSP5
ABW,2025,135684.58882270902,SSP5
ABW,2030,143132.20160380672,SSP5
ABW,2035,150134.76236786833,SSP5
ABW,2040,156565.0969514095,SSP5
ABW,2045,161914.04777260617,SSP5
ABW,2050,165905.19044245983,SSP5
ABW,2055,168626.2773684982,SSP5
ABW,2060,170334.0285281354,SSP5
ABW,2065,170679.72118343294,SSP5
ABW,2070,169760.93084995446,SSP5
ABW,2075,167570.6792399144,SSP5
ABW,2080,164081.94578738612,SSP5
ABW,2085,158904.29325531947,SSP5
ABW,2090,152101.2114369717,SSP5
ABW,2095,144083.17623601394,SSP5
ABW,2100,134807.11346571168,SSP5
AFG,2010,31411742.89582187,SSP5
AFG,2015,35269418.91409934,SSP5
AFG,2020,39247468.64591101,SSP5
AFG,2025,43069267.91830602,SSP5
AFG,2030,46593993.202871464,SSP5
AFG,2035,49924259.44903647,SSP5
AFG,2040,52874222.60523858,SSP5
AFG,2045,55305007.85494761,SSP5
AFG,2050,57178568.884222515,SSP5
AFG,2055,58568509.87717909,SSP5
AFG,2060,59473692.36362119,SSP5
AFG,2065,60104372.8911695,SSP5
AFG,2070,60456784.585588604,SSP5
AFG,2075,60527625.69927341,SSP5
AFG,2080,60347245.68825393,SSP5
AFG,2085,59941171.87152695,SSP5
AFG,2090,59335348.2931231,SSP5
AFG,2095,58546409.21125443,SSP5
AFG,2100,57594229.47870552,SSP5
AGO,2010,19081912,SSP5
AGO,2015,21791944.87973172,SSP5
AGO,2020,24634816.346734185,SSP5
AGO,2025,27421993.453058533,SSP5
AGO,2030,30013947.561056145,SSP5
AGO,2035,32488757.373656172,SSP5
AGO,2040,34784528.26519822,SSP5
AGO,2045,36850043.260857716,SSP5
AGO,2050,38646173.625038095,SSP5
AGO,2055,40187798.711836964,SSP5
AGO,2060,41473895.37592127,SSP5
AGO,2065,42497239.0610084,SSP5
AGO,2070,43244856.766984574,SSP5
AGO,2075,43712247.7082383,SSP5
AGO,2080,43902524.79193518,SSP5
AGO,2085,43824528.04197452,SSP5
AGO,2090,43487564.23903427,SSP5
AGO,2095,42904937.373446465,SSP5
AGO,2100,42105048.55644507,SSP5
ALB,2010,3204284.0000000005,SSP5
ALB,2015,3221097.996842052,SSP5
ALB,2020,3216256.5468739765,SSP5
ALB,2025,3189150.7310930034,SSP5
ALB,2030,3147711.5282320715,SSP5
ALB,2035,3101629.4181242585,SSP5
ALB,2040,3053015.12785017,SSP5
ALB,2045,2998595.4545785952,SSP5
ALB,2050,2934689.8861381724,SSP5
ALB,2055,2861238.279261848,SSP5
ALB,2060,2779507.0599932545,SSP5
ALB,2065,2684847.760979855,SSP5
ALB,2070,2579504.5922807073,SSP5
ALB,2075,2464034.0369015126,SSP5
ALB,2080,2333545.3795901393,SSP5
ALB,2085,2185667.4150964157,SSP5
ALB,2090,2027632.9430882942,SSP5
ALB,2095,1867389.4237001662,SSP5
ALB,2100,1700985.359786062,SSP5
ARE,2010,7511690,SSP5
ARE,2015,10015559.373963192,SSP5
ARE,2020,11538216.511167906,SSP5
ARE,2025,13056930.572938312,SSP5
ARE,2030,14458053.571911609,SSP5
ARE,2035,15774748.825226128,SSP5
ARE,2040,16949689.309636083,SSP5
ARE,2045,17913030.226586916,SSP5
ARE,2050,18642418.47934257,SSP5
ARE,2055,19157587.19282161,SSP5
ARE,2060,19497424.84280017,SSP5
ARE,2065,19607914.64361421,SSP5
ARE,2070,19476907.972023163,SSP5
ARE,2075,19119004.34755277,SSP5
ARE,2080,18581240.52337428,SSP5
ARE,2085,17912248.302074455,SSP5
ARE,2090,17143827.983866412,SSP5
ARE,2095,16264494.526144197,SSP5
ARE,2100,15227050.883651523,SSP5
ARG,2010,40412375.99999999,SSP5
ARG,2015,41829785.73470691,SSP5
ARG,2020,42929507.72629192,SSP5
ARG,2025,43721807.0881972,SSP5
ARG,2030,44252460.498553716,SSP5
ARG,2035,44610582.67762296,SSP5
ARG,2040,44756344.173190705,SSP5
ARG,2045,44657304.95563418,SSP5
ARG,2050,44321514.10607358,SSP5
ARG,2055,43796713.2936076,SSP5
ARG,2060,43102606.759584494,SSP5
ARG,2065,42277429.08502956,SSP5
ARG,2070,41317695.03764653,SSP5
ARG,2075,40228520.29350553,SSP5
ARG,2080,39014492.22609026,SSP5
ARG,2085,37574647.2995374,SSP5
ARG,2090,35960783.50205646,SSP5
ARG,2095,34226383.897313446,SSP5
ARG,2100,32413520.635093518,SSP5
ARM,2010,3092072,SSP5
ARM,2015,3055121.5877224887,SSP5
ARM,2020,2973481.893664711,SSP5
ARM,2025,2862073.5804115613,SSP5
ARM,2030,2743895.6853560936,SSP5
ARM,2035,2623210.6530110277,SSP5
ARM,2040,2495000.807058922,SSP5
ARM,2045,2357448.711081362,SSP5
ARM,2050,2212863.4186164904,SSP5
ARM,2055,2067004.4603706107,SSP5
ARM,2060,1923805.5034781506,SSP5
ARM,2065,1791645.0294625568,SSP5
ARM,2070,1668238.260089812,SSP5
ARM,2075,1550534.4682090213,SSP5
ARM,2080,1437060.6067119236,SSP5
ARM,2085,1328792.1979830456,SSP5
ARM,2090,1228675.814008697,SSP5
ARM,2095,1132977.4149697248,SSP5
ARM,2100,1044709.318290702,SSP5
AUS,2010,22268383.999999996,SSP5
AUS,2015,24429798.727429353,SSP5
AUS,2020,26844877.796861775,SSP5
AUS,2025,29563308.164405692,SSP5
AUS,2030,32340378.85404944,SSP5
AUS,2035,35134123.05187314,SSP5
AUS,2040,38025426.97801852,SSP5
AUS,2045,41058680.63210948,SSP5
AUS,2050,44221797.73833245,SSP5
AUS,2055,47435092.92929367,SSP5
AUS,2060,50657343.81224613,SSP5
AUS,2065,53663946.715843365,SSP5
AUS,2070,56426565.63643012,SSP5
AUS,2075,58975183.8609435,SSP5
AUS,2080,61200926.18872837,SSP5
AUS,2085,63040291.2046378,SSP5
AUS,2090,64491869.87212112,SSP5
AUS,2095,65606524.38574953,SSP5
AUS,2100,66448901.55283158,SSP5
AUT,2010,8393643.974646494,SSP5
AUT,2015,8613704.304215178,SSP5
AUT,2020,8868581.519144552,SSP5
AUT,2025,9175551.530517153,SSP5
AUT,2030,9497247.820052112,SSP5
AUT,2035,9813438.098605344,SSP5
AUT,2040,10135985.993186275,SSP5
AUT,2045,10477599.580253128,SSP5
AUT,2050,10836205.015309788,SSP5
AUT,2055,11192369.1085429,SSP5
AUT,2060,11535173.479513975,SSP5
AUT,2065,11818675.795245767,SSP5
AUT,2070,12033943.893864173,SSP5
AUT,2075,12205248.863383071,SSP5
AUT,2080,12343164.493458094,SSP5
AUT,2085,12419201.42154565,SSP5
AUT,2090,12439089.838258503,SSP5
AUT,2095,12413290.936829282,SSP5
AUT,2100,12354206.43708065,SSP5
AZE,2010,9187783.000000002,SSP5
AZE,2015,9673423.30515571,SSP5
AZE,2020,10051395.420195721,SSP5
AZE,2025,10298330.42675662,SSP5
AZE,2030,10459384.702315921,SSP5
AZE,2035,10583276.91578753,SSP5
AZE,2040,10654885.09879166,SSP5
AZE,2045,10645051.771972088,SSP5
AZE,2050,10547649.413049104,SSP5
AZE,2055,10388982.631554266,SSP5
AZE,2060,10195633.117646592,SSP5
AZE,2065,9963203.793842845,SSP5
AZE,2070,9684314.584808255,SSP5
AZE,2075,9349933.987909488,SSP5
AZE,2080,8965565.31228109,SSP5
AZE,2085,8551176.551484097,SSP5
AZE,2090,8133519.694797197,SSP5
AZE,2095,7728347.654931715,SSP5
AZE,2100,7332279.810295032,SSP5
BDI,2010,8382244.465668443,SSP5
BDI,2015,9633938.785367263,SSP5
BDI,2020,10902680.707620004,SSP5
BDI,2025,12130761.03031163,SSP5
BDI,2030,13213398.30447481,SSP5
BDI,2035,14222351.542677313,SSP5
BDI,2040,15185170.630197776,SSP5
BDI,2045,16063448.065928966,SSP5
BDI,2050,16822382.291536823,SSP5
BDI,2055,17439280.809012663,SSP5
BDI,2060,17910395.264007125,SSP5
BDI,2065,18222849.7757515,SSP5
BDI,2070,18385996.333702125,SSP5
BDI,2075,18403204.317609202,SSP5
BDI,2080,18281678.80531086,SSP5
BDI,2085,18037551.146102488,SSP5
BDI,2090,17689596.881417993,SSP5
BDI,2095,17254141.191701997,SSP5
BDI,2100,16738360.079843491,SSP5
BEL,2010,10712066.000000002,SSP5
BEL,2015,11087531.785658767,SSP5
BEL,2020,11514945.055612512,SSP5
BEL,2025,12017833.930530518,SSP5
BEL,2030,12559023.430382852,SSP5
BEL,2035,13108118.804122515,SSP5
BEL,2040,13677254.620467864,SSP5
BEL,2045,14272153.321408449,SSP5
BEL,2050,14896388.001032094,SSP5
BEL,2055,15539799.858094841,SSP5
BEL,2060,16200044.548470642,SSP5
BEL,2065,16835170.903514005,SSP5
BEL,2070,17415153.585112598,SSP5
BEL,2075,17946154.43714724,SSP5
BEL,2080,18440066.82150006,SSP5
BEL,2085,18890642.11864644,SSP5
BEL,2090,19265909.02882448,SSP5
BEL,2095,19576156.861323737,SSP5
BEL,2100,19830747.37092527,SSP5
BEN,2010,8849892,SSP5
BEN,2015,10051336.227604518,SSP5
BEN,2020,11282041.628110843,SSP5
BEN,2025,12491269.004996402,SSP5
BEN,2030,13622974.7249123,SSP5
BEN,2035,14712503.211218653,SSP5
BEN,2040,15726403.024104515,SSP5
BEN,2045,16630550.272110004,SSP5
BEN,2050,17412505.1745211,SSP5
BEN,2055,18074333.025420137,SSP5
BEN,2060,18621174.524642337,SSP5
BEN,2065,19053471.02226812,SSP5
BEN,2070,19365861.936089743,SSP5
BEN,2075,19552265.47399801,SSP5
BEN,2080,19611888.7551938,SSP5
BEN,2085,19549404.218844943,SSP5
BEN,2090,19373292.652387377,SSP5
BEN,2095,19091420.42741016,SSP5
BEN,2100,18709850.7917415,SSP5
BFA,2010,16468714.000000002,SSP5
BFA,2015,18623037.912029084,SSP5
BFA,2020,20764196.372818083,SSP5
BFA,2025,22849583.168572463,SSP5
BFA,2030,24810913.03254282,SSP5
BFA,2035,26725812.20328169,SSP5
BFA,2040,28484334.199125618,SSP5
BFA,2045,30019019.26873959,SSP5
BFA,2050,31293090.095366787,SSP5
BFA,2055,32320320.159704957,SSP5
BFA,2060,33108417.0075169,SSP5
BFA,2065,33739869.375083745,SSP5
BFA,2070,34217303.179442346,SSP5
BFA,2075,34542786.27044238,SSP5
BFA,2080,34726778.22385367,SSP5
BFA,2085,34784525.7216754,SSP5
BFA,2090,34723504.01777084,SSP5
BFA,2095,34549412.30824275,SSP5
BFA,2100,34266127.05057687,SSP5
BGD,2010,148692131,SSP5
BGD,2015,155919222.88523546,SSP5
BGD,2020,162575062.53825995,SSP5
BGD,2025,167583062.02405402,SSP5
BGD,2030,170956502.1068341,SSP5
BGD,2035,173029616.69077802,SSP5
BGD,2040,173744416.42318854,SSP5
BGD,2045,173096452.31054363,SSP5
BGD,2050,171098327.1523097,SSP5
BGD,2055,167980615.89830005,SSP5
BGD,2060,163880353.1146681,SSP5
BGD,2065,159170704.38598058,SSP5
BGD,2070,153935346.42309386,SSP5
BGD,2075,148253091.63207385,SSP5
BGD,2080,142198411.80354854,SSP5
BGD,2085,135870878.89377812,SSP5
BGD,2090,129350166.94702435,SSP5
BGD,2095,122747265.48385425,SSP5
BGD,2100,116175576.66508353,SSP5
BGR,2010,7494332,SSP5
BGR,2015,7261829.19024555,SSP5
BGR,2020,7055880.003768432,SSP5
BGR,2025,6892197.320478169,SSP5
BGR,2030,6754666.796915408,SSP5
BGR,2035,6640494.516646117,SSP5
BGR,2040,6541481.170366276,SSP5
BGR,2045,6442843.544941394,SSP5
BGR,2050,6334445.39031714,SSP5
BGR,2055,6215740.410627116,SSP5
BGR,2060,6086139.156599455,SSP5
BGR,2065,5927681.38354073,SSP5
BGR,2070,5742836.09668225,SSP5
BGR,2075,5533648.183145539,SSP5
BGR,2080,5304746.923761105,SSP5
BGR,2085,5063609.414927671,SSP5
BGR,2090,4799716.042791732,SSP5
BGR,2095,4515640.501884453,SSP5
BGR,2100,4219824.787525064,SSP5
BHR,2010,1261834.9999999998,SSP5
BHR,2015,1672500.3141177546,SSP5
BHR,2020,1956205.5078959817,SSP5
BHR,2025,2246927.4717464936,SSP5
BHR,2030,2523500.3587930924,SSP5
BHR,2035,2794522.97097129,SSP5
BHR,2040,3051666.843746029,SSP5
BHR,2045,3280624.7484532474,SSP5
BHR,2050,3471839.812211337,SSP5
BHR,2055,3625797.426269745,SSP5
BHR,2060,3747011.7362404782,SSP5
BHR,2065,3830018.0436130594,SSP5
BHR,2070,3873431.6439026236,SSP5
BHR,2075,3875423.0200664084,SSP5
BHR,2080,3838779.659254362,SSP5
BHR,2085,3770888.1054461095,SSP5
BHR,2090,3674840.038605853,SSP5
BHR,2095,3551347.5907958504,SSP5
BHR,2100,3392880.8381649875,SSP5
BHS,2010,342877,SSP5
BHS,2015,365173.8480128455,SSP5
BHS,2020,386643.36693045293,SSP5
BHS,2025,406796.5824884255,SSP5
BHS,2030,424372.1444574177,SSP5
BHS,2035,440174.9237109923,SSP5
BHS,2040,453648.026817805,SSP5
BHS,2045,464387.8541958296,SSP5
BHS,2050,471925.64889750595,SSP5
BHS,2055,476228.8057664654,SSP5
BHS,2060,477455.3371462369,SSP5
BHS,2065,474827.8258058476,SSP5
BHS,2070,468918.7560485678,SSP5
BHS,2075,460135.0481685376,SSP5
BHS,2080,448430.6785341318,SSP5
BHS,2085,434199.013321062,SSP5
BHS,2090,416173.4919357595,SSP5
BHS,2095,395489.10469140403,SSP5
BHS,2100,373114.1359549421,SSP5
BIH,2010,3760149.0000979067,SSP5
BIH,2015,3741791.569274621,SSP5
BIH,2020,3711200.9166335915,SSP5
BIH,2025,3666684.0604196615,SSP5
BIH,2030,3608832.9450703193,SSP5
BIH,2035,3542366.9024744923,SSP5
BIH,2040,3465394.4332957733,SSP5
BIH,2045,3375132.834677884,SSP5
BIH,2050,3270583.940726833,SSP5
BIH,2055,3154470.295638771,SSP5
BIH,2060,3030081.091821262,SSP5
BIH,2065,2895771.4669089564,SSP5
BIH,2070,2754615.315573292,SSP5
BIH,2075,2607860.379523481,SSP5
BIH,2080,2456953.130436669,SSP5
